neighbourhood,room_type,calculated_host_listings_count,availability_365,distance_to_center,price
54.0,0.0,2.0,0.0,11.992035971421371,30
56.0,0.0,1.0,88.0,5.7815511811988145,65
30.0,0.0,2.0,0.0,9.976641363720196,65
23.0,0.0,4.0,333.0,4.188408343803374,99
24.0,1.0,1.0,4.0,10.940986651180642,70
205.0,0.0,1.0,189.0,19.110620669770583,125
15.0,0.0,1.0,45.0,9.874782639993803,45
20.0,0.0,1.0,60.0,3.367034990038145,599
8.0,1.0,1.0,281.0,4.8209463478564425,100
6.0,0.0,1.0,6.0,7.969584688217257,55
46.0,0.0,1.0,180.0,18.20493637020794,75
21.0,0.0,1.0,362.0,9.97785568170197,65
2.0,1.0,1.0,96.0,6.718504523406204,600
64.0,0.0,1.0,30.0,4.270318592034364,100
15.0,0.0,1.0,108.0,10.042919365042312,75
30.0,0.0,1.0,0.0,10.871754138479393,46
6.0,0.0,2.0,254.0,9.644977082075803,65
1.0,0.0,2.0,0.0,1.341460370827174,185
19.0,0.0,1.0,0.0,2.905669593980926,100
26.0,1.0,1.0,177.0,1.8865288089787347,129
19.0,1.0,1.0,127.0,3.9996944694211374,350
25.0,0.0,1.0,358.0,4.585051534986977,89
4.0,0.0,1.0,0.0,5.244700369890691,55
24.0,0.0,3.0,265.0,10.878481302717669,75
28.0,1.0,1.0,17.0,3.7942314278752622,100
6.0,0.0,1.0,0.0,7.374900488604156,70
7.0,2.0,1.0,363.0,0.8331239633131454,105
45.0,0.0,1.0,0.0,5.431337764004761,175
22.0,0.0,2.0,0.0,11.95303750573736,90
16.0,1.0,1.0,0.0,10.094764993588154,111
7.0,0.0,3.0,177.0,0.8426195224318029,129
8.0,0.0,1.0,0.0,1.7461023384884906,60
3.0,0.0,2.0,0.0,8.22322984669595,70
35.0,0.0,3.0,43.0,14.473452421086662,175
20.0,2.0,1.0,365.0,5.602228850630468,38
7.0,1.0,1.0,188.0,0.6891170624707252,200
124.0,0.0,1.0,363.0,14.852409945983972,45
15.0,1.0,1.0,44.0,10.877654547315098,100
64.0,1.0,1.0,0.0,3.9078557957525777,250
16.0,0.0,1.0,0.0,9.541986818061337,75
52.0,1.0,1.0,10.0,3.4181564234209563,200
12.0,1.0,1.0,104.0,5.214214491730947,175
21.0,0.0,3.0,175.0,7.895201553078971,60
9.0,0.0,2.0,0.0,4.891159106188035,60
33.0,0.0,1.0,0.0,8.085889318355205,80
21.0,0.0,2.0,362.0,9.73848328707125,70
15.0,0.0,1.0,33.0,11.257445403344331,39
11.0,1.0,1.0,37.0,3.228204270104554,400
1.0,1.0,1.0,184.0,1.4296308109414604,259
43.0,0.0,1.0,338.0,6.2006539214870084,139
79.0,0.0,2.0,365.0,12.019270891061728,2000
45.0,1.0,2.0,223.0,6.079323605279962,146
30.0,1.0,1.0,0.0,9.65443238824627,110
2.0,1.0,1.0,9.0,8.768053263266845,100
6.0,1.0,1.0,0.0,8.81030349496967,150
32.0,1.0,1.0,96.0,6.391031887066497,196
12.0,1.0,1.0,0.0,5.590234045242278,160
88.0,0.0,1.0,347.0,18.20330050416894,47
68.0,1.0,1.0,331.0,2.202389004935485,348
39.0,0.0,1.0,0.0,5.669187629075695,42
28.0,1.0,1.0,274.0,2.1568213659802487,165
25.0,1.0,1.0,0.0,2.892271175678762,199
82.0,1.0,1.0,251.0,20.248736636446697,73
28.0,1.0,1.0,0.0,4.160025438905291,100
6.0,0.0,1.0,334.0,8.430044798974418,70
54.0,0.0,1.0,0.0,13.114586055833463,48
26.0,1.0,1.0,203.0,1.9081869880181153,253
44.0,0.0,1.0,0.0,8.237407178103057,65
19.0,1.0,1.0,0.0,3.426891223676664,160
6.0,0.0,1.0,1.0,9.257877259751101,90
6.0,0.0,3.0,64.0,8.700591970640167,200
19.0,0.0,4.0,0.0,3.7945037487741122,120
25.0,0.0,2.0,279.0,3.634721727578531,79
6.0,1.0,4.0,278.0,8.714559699523356,150
2.0,0.0,2.0,88.0,5.957483317816397,170
5.0,1.0,1.0,325.0,1.5199349910010218,197
25.0,1.0,1.0,0.0,4.2488808317641755,80
15.0,2.0,1.0,0.0,9.904101782714882,70
21.0,0.0,1.0,8.0,9.640617821346735,45
1.0,0.0,3.0,29.0,1.261633707791432,135
128.0,0.0,2.0,365.0,12.031246233671908,45
2.0,1.0,1.0,0.0,8.201016228555934,100
10.0,1.0,2.0,1.0,10.39953722910542,99
5.0,1.0,1.0,340.0,1.2045128848420845,799
1.0,0.0,1.0,72.0,1.8163961008965528,75
12.0,0.0,2.0,0.0,6.626578550441237,60
2.0,0.0,2.0,305.0,8.113877181652196,75
129.0,0.0,2.0,180.0,12.868497341162291,10
53.0,1.0,1.0,35.0,4.527914593829838,115
6.0,1.0,2.0,284.0,9.130444700977717,86
15.0,0.0,1.0,39.0,11.186598653921394,63
64.0,0.0,1.0,0.0,4.197406981140127,110
120.0,1.0,1.0,162.0,19.144684956985415,110
16.0,0.0,2.0,312.0,9.76170210218794,105
6.0,1.0,1.0,104.0,9.13056787622333,197
54.0,1.0,1.0,0.0,11.867390805749496,50
136.0,1.0,1.0,0.0,14.92345479957086,80
17.0,0.0,1.0,82.0,11.267985891640395,75
51.0,1.0,1.0,0.0,3.5269766550756985,195
2.0,0.0,1.0,0.0,5.525126841435186,70
6.0,0.0,2.0,48.0,8.19450432756841,47
52.0,1.0,1.0,0.0,2.876124601947739,275
54.0,0.0,2.0,365.0,11.647958085714949,45
159.0,0.0,1.0,36.0,26.399975419845468,40
20.0,1.0,1.0,60.0,3.5652493051432277,199
7.0,2.0,1.0,23.0,0.9528989050325828,69
11.0,1.0,1.0,5.0,3.3290398986444396,175
13.0,1.0,1.0,1.0,7.377649242676456,150
46.0,0.0,1.0,314.0,18.316425391790997,44
19.0,1.0,1.0,0.0,3.3217159765090574,1999
21.0,1.0,1.0,0.0,9.305262862381136,100
1.0,1.0,1.0,0.0,0.7733172785242337,275
29.0,0.0,2.0,49.0,9.424637925095992,60
6.0,0.0,3.0,109.0,8.756205996229479,212
8.0,1.0,1.0,4.0,4.860116249458974,175
2.0,1.0,1.0,0.0,5.4971504727582685,120
7.0,0.0,3.0,7.0,0.8437279467708412,150
24.0,0.0,1.0,0.0,11.00187044190957,80
12.0,1.0,1.0,0.0,6.022167275515261,250
21.0,0.0,2.0,281.0,9.574741681892013,40
1.0,0.0,1.0,0.0,1.4251172801418173,125
7.0,1.0,1.0,0.0,1.058903066207179,125
18.0,0.0,1.0,317.0,13.998640342422144,85
117.0,1.0,1.0,0.0,15.13696878010889,79
6.0,1.0,1.0,1.0,8.983798760635437,125
28.0,0.0,1.0,0.0,3.568635307389852,120
30.0,0.0,1.0,365.0,11.487240682629743,125
2.0,1.0,1.0,0.0,8.247187843634228,250
56.0,0.0,1.0,0.0,6.6485276298248595,70
28.0,1.0,1.0,323.0,2.5107980205824716,250
6.0,0.0,1.0,0.0,8.748658729063044,60
19.0,1.0,1.0,0.0,3.0824435780219974,395
6.0,0.0,1.0,0.0,7.640634132916679,54
56.0,0.0,1.0,101.0,5.814705705939002,45
4.0,1.0,1.0,0.0,6.354305644716657,199
43.0,1.0,1.0,365.0,6.13521466986758,189
26.0,1.0,1.0,280.0,1.9860981840718879,245
12.0,0.0,2.0,2.0,4.64560981305076,125
28.0,1.0,1.0,46.0,2.9469635517881168,159
28.0,1.0,1.0,24.0,2.713133457198453,169
6.0,0.0,1.0,9.0,10.993794992841302,60
21.0,0.0,2.0,0.0,8.468797162336292,50
21.0,0.0,1.0,0.0,8.539928046277835,35
71.0,1.0,1.0,214.0,0.16368920097427833,309
12.0,1.0,1.0,0.0,5.594113802243049,250
6.0,2.0,1.0,89.0,10.93923201726862,28
6.0,0.0,3.0,351.0,8.329806175334765,55
12.0,1.0,1.0,0.0,4.690063813971431,250
15.0,1.0,1.0,299.0,9.651018543140259,149
26.0,1.0,1.0,0.0,1.5911300574190568,369
33.0,1.0,1.0,0.0,8.434248264228044,150
24.0,0.0,1.0,0.0,11.616391638139072,50
27.0,1.0,1.0,0.0,3.6968001686239034,160
30.0,0.0,1.0,90.0,10.222238805615394,50
34.0,1.0,1.0,0.0,8.977722662641078,414
77.0,0.0,1.0,0.0,4.627074671570565,100
19.0,0.0,2.0,0.0,3.627022980661,88
82.0,0.0,1.0,186.0,19.68741482618462,35
61.0,1.0,1.0,143.0,20.974388940400825,60
7.0,1.0,1.0,365.0,1.020644210288375,97
12.0,1.0,1.0,26.0,5.394517584867804,110
14.0,0.0,1.0,21.0,1.8750437824507085,105
113.0,0.0,1.0,0.0,6.9116672708333855,100
12.0,0.0,1.0,0.0,5.410642055114868,70
12.0,0.0,1.0,0.0,5.921693328302781,65
8.0,1.0,1.0,21.0,2.3014497641688396,250
2.0,0.0,1.0,67.0,7.666702634943736,40
73.0,1.0,1.0,0.0,19.638513946098684,125
2.0,1.0,1.0,209.0,8.445349200796766,90
32.0,1.0,1.0,27.0,7.370300647815096,151
14.0,1.0,1.0,0.0,2.0947682926137112,599
28.0,1.0,1.0,0.0,3.2995725702503935,127
31.0,0.0,1.0,0.0,7.202787351122078,132
54.0,0.0,1.0,0.0,13.859251981009908,55
21.0,0.0,1.0,29.0,9.82374808784551,90
23.0,2.0,1.0,322.0,5.193930451308984,35
20.0,0.0,1.0,0.0,4.191014879060648,100
6.0,1.0,1.0,17.0,8.989913380881722,70
8.0,1.0,1.0,17.0,4.015215057910229,372
88.0,1.0,4.0,242.0,18.99510065812061,75
10.0,1.0,3.0,162.0,9.852329056154915,135
6.0,1.0,1.0,0.0,8.970258161764201,165
7.0,1.0,1.0,0.0,1.2362943175173813,190
103.0,1.0,1.0,341.0,9.56854227829661,257
43.0,2.0,1.0,87.0,5.805129639258665,105
30.0,0.0,1.0,0.0,10.1946747193903,35
13.0,1.0,1.0,0.0,7.508910117379017,110
20.0,0.0,1.0,0.0,4.673506964259798,55
6.0,0.0,4.0,336.0,8.042699410364875,65
6.0,1.0,1.0,0.0,8.856131452531399,130
21.0,0.0,2.0,0.0,10.057698638302206,55
23.0,1.0,1.0,91.0,4.235628280535163,273
14.0,1.0,1.0,0.0,2.235350080368468,285
12.0,0.0,1.0,185.0,6.362507526283736,140
11.0,1.0,1.0,0.0,3.4328402058262,400
1.0,1.0,1.0,249.0,1.2671589330825384,180
19.0,1.0,1.0,320.0,3.519132890539223,99
8.0,1.0,1.0,0.0,3.5677372095277846,150
97.0,0.0,1.0,7.0,6.34695132215409,75
198.0,0.0,2.0,139.0,16.616237858355504,65
14.0,1.0,1.0,321.0,1.3696934167670085,380
6.0,0.0,3.0,365.0,7.851002106799892,75
6.0,1.0,2.0,287.0,8.6080367248377,152
85.0,1.0,1.0,52.0,20.420964263073987,120
6.0,0.0,1.0,1.0,8.204929969597732,50
6.0,1.0,1.0,1.0,8.756202724332288,94
8.0,1.0,1.0,0.0,2.1314025309597704,135
21.0,1.0,3.0,0.0,7.95428208115066,100
30.0,1.0,1.0,0.0,11.081714195953964,110
6.0,0.0,1.0,216.0,9.046841797110263,42
15.0,0.0,3.0,12.0,9.420114199831215,75
124.0,0.0,1.0,86.0,15.166720403102117,33
126.0,0.0,3.0,0.0,7.4743840363343415,65
24.0,0.0,2.0,0.0,10.921521892583788,50
12.0,1.0,1.0,68.0,5.6423771275841235,201
126.0,1.0,1.0,231.0,7.014521773793445,99
4.0,1.0,1.0,85.0,4.682565872200038,174
54.0,0.0,1.0,55.0,12.081050285218545,35
14.0,1.0,2.0,112.0,2.0247348205557554,199
4.0,1.0,1.0,0.0,4.64496103810313,50
2.0,1.0,1.0,85.0,5.615697620057723,350
21.0,1.0,3.0,156.0,10.928755719118731,350
44.0,0.0,2.0,119.0,9.143150908006838,43
2.0,0.0,1.0,0.0,8.350185338196908,45
30.0,0.0,1.0,157.0,10.456878593032657,55
12.0,0.0,1.0,51.0,6.1287060989965445,80
1.0,1.0,1.0,337.0,0.8954039807300321,560
9.0,0.0,1.0,0.0,4.55687785206467,175
8.0,1.0,1.0,117.0,1.6913849484738948,90
43.0,1.0,1.0,314.0,5.991892501547009,247
25.0,1.0,1.0,177.0,4.81775695623546,110
71.0,1.0,1.0,173.0,0.22356575286849908,89
21.0,0.0,1.0,0.0,7.81894549353617,55
11.0,1.0,1.0,291.0,3.271253714904087,300
84.0,1.0,1.0,17.0,12.081962697005858,179
6.0,0.0,1.0,0.0,7.599099796878987,40
79.0,0.0,1.0,20.0,12.928357650533368,50
20.0,1.0,1.0,0.0,5.30650560678843,75
15.0,1.0,1.0,9.0,10.582756282417654,91
11.0,0.0,1.0,0.0,3.332646150853065,105
19.0,1.0,2.0,264.0,3.4310333624072222,140
3.0,0.0,1.0,0.0,8.773148944115295,60
14.0,1.0,1.0,87.0,1.868782978322134,225
21.0,0.0,1.0,189.0,9.352597513804064,40
6.0,1.0,1.0,269.0,9.61379231792381,145
56.0,0.0,1.0,0.0,5.361797865545677,80
5.0,1.0,1.0,180.0,1.312508324450102,150
7.0,1.0,1.0,287.0,0.6733337183744695,150
68.0,1.0,1.0,1.0,2.326745194194801,150
50.0,1.0,1.0,0.0,2.0123628044930975,195
21.0,0.0,1.0,0.0,7.909347953977354,50
96.0,1.0,1.0,106.0,8.148326705020626,130
19.0,1.0,1.0,0.0,3.165569378199327,120
28.0,1.0,1.0,12.0,3.47944669707388,235
62.0,1.0,1.0,36.0,23.631382301020704,140
8.0,1.0,1.0,315.0,4.890066495554592,115
144.0,0.0,1.0,236.0,13.751790071734664,47
4.0,1.0,1.0,0.0,5.259827741849314,110
6.0,1.0,1.0,363.0,8.850930057662072,185
20.0,1.0,1.0,0.0,3.8469445921965124,110
26.0,0.0,1.0,89.0,1.6661153465636909,200
56.0,1.0,1.0,22.0,5.302608988259577,250
15.0,1.0,1.0,0.0,10.406069973972448,105
1.0,1.0,1.0,0.0,1.7373978900391975,199
35.0,0.0,1.0,178.0,14.704864280849629,77
43.0,1.0,1.0,76.0,6.0891178179207985,420
49.0,0.0,1.0,0.0,6.6709234735527225,35
6.0,0.0,1.0,324.0,9.063267548089074,60
6.0,1.0,1.0,242.0,9.650510320392783,145
2.0,1.0,1.0,0.0,7.870879311142771,120
83.0,0.0,4.0,300.0,8.287500040182584,60
19.0,1.0,1.0,0.0,3.062570313097764,160
7.0,0.0,1.0,356.0,1.0206101311736653,199
19.0,0.0,1.0,0.0,3.4087850778675035,140
12.0,1.0,1.0,131.0,5.058454207446387,399
12.0,1.0,1.0,0.0,6.108645501632816,140
20.0,1.0,1.0,0.0,3.7485659706938663,149
60.0,0.0,1.0,123.0,5.258746646808445,65
1.0,1.0,1.0,0.0,1.1537597621155993,160
153.0,0.0,2.0,0.0,16.979312631217077,45
6.0,1.0,1.0,24.0,7.3761240360807205,125
6.0,1.0,1.0,348.0,9.730210697157915,185
54.0,0.0,1.0,124.0,13.5814235955562,32
63.0,1.0,1.0,0.0,12.049256874542047,80
77.0,0.0,1.0,95.0,4.889944361775115,197
8.0,1.0,1.0,80.0,5.021337462668372,75
15.0,1.0,1.0,149.0,10.072820054959644,85
21.0,1.0,2.0,240.0,9.960442628749757,140
56.0,1.0,1.0,0.0,6.0040027957341255,280
27.0,1.0,1.0,0.0,4.3088299372461005,259
15.0,0.0,1.0,0.0,10.360223542816026,85
12.0,1.0,1.0,0.0,5.718635502316661,380
28.0,1.0,1.0,57.0,2.82574693425871,320
24.0,1.0,1.0,288.0,11.087864509242667,59
76.0,1.0,1.0,362.0,16.837664467516344,88
81.0,0.0,1.0,41.0,9.479515872588424,59
22.0,0.0,1.0,0.0,12.828422486266282,130
20.0,1.0,1.0,12.0,3.6833853187238117,110
7.0,1.0,1.0,0.0,0.46401397886886375,155
6.0,1.0,1.0,0.0,9.443597820319464,140
64.0,1.0,1.0,267.0,4.2434076562160294,125
7.0,0.0,1.0,365.0,0.9425214144857375,299
100.0,0.0,1.0,53.0,15.415075725673479,70
38.0,0.0,4.0,0.0,8.103353586955361,83
114.0,1.0,1.0,103.0,7.374543082653128,140
111.0,2.0,1.0,365.0,12.767588039875475,30
16.0,1.0,1.0,14.0,9.31017857919784,400
6.0,0.0,1.0,0.0,8.650710863144427,70
12.0,1.0,1.0,320.0,4.965428174873959,200
2.0,1.0,1.0,32.0,6.182796755306556,92
28.0,1.0,1.0,0.0,2.8351369380858196,120
39.0,0.0,1.0,179.0,6.177694310764491,60
39.0,0.0,1.0,301.0,5.744110984692415,60
1.0,0.0,1.0,343.0,1.0341875237463147,475
2.0,0.0,3.0,71.0,8.737061839443495,60
13.0,0.0,1.0,87.0,8.211932820898332,125
146.0,0.0,1.0,157.0,6.740552534255484,140
22.0,0.0,1.0,0.0,12.242571773476731,29
12.0,0.0,1.0,0.0,5.371340178780072,80
12.0,1.0,1.0,0.0,5.016435787707748,295
6.0,0.0,1.0,266.0,8.042757308730383,67
8.0,1.0,1.0,2.0,3.501542026834327,1150
7.0,1.0,1.0,0.0,0.9947285213082746,295
106.0,1.0,1.0,0.0,24.788253401686333,60
6.0,0.0,1.0,338.0,7.507918954721031,90
2.0,0.0,1.0,113.0,8.216368223260783,75
22.0,1.0,1.0,356.0,12.87090206972777,109
14.0,0.0,2.0,0.0,2.306837499499273,350
84.0,2.0,3.0,5.0,12.46108189947439,49
60.0,0.0,4.0,153.0,5.164786966993653,89
100.0,0.0,1.0,162.0,14.031243669509914,75
31.0,0.0,1.0,61.0,7.984129212939194,35
100.0,0.0,3.0,327.0,14.429681491677984,45
11.0,1.0,1.0,0.0,3.5757960213111724,120
1.0,1.0,1.0,302.0,0.9573040005074118,700
152.0,0.0,1.0,365.0,21.54522827433445,50
4.0,0.0,1.0,188.0,4.555344584234026,100
23.0,0.0,1.0,0.0,5.0179244127714036,70
11.0,1.0,1.0,271.0,3.5383461725564183,240
22.0,1.0,1.0,0.0,11.930516952297795,123
21.0,0.0,1.0,0.0,9.40796778713478,42
35.0,0.0,2.0,342.0,15.88574185431241,75
2.0,0.0,1.0,0.0,7.395390778990187,100
6.0,1.0,1.0,251.0,9.361366395924763,150
84.0,0.0,1.0,353.0,11.131997033822348,80
12.0,1.0,1.0,28.0,5.592488681529667,200
45.0,0.0,1.0,129.0,6.3795155655104985,110
15.0,0.0,1.0,332.0,9.507344794031818,58
19.0,1.0,1.0,165.0,3.2198676194966516,250
49.0,0.0,1.0,301.0,6.364911949405911,50
7.0,2.0,1.0,348.0,0.8706711064289807,60
7.0,1.0,1.0,329.0,0.8647613910319681,269
73.0,0.0,1.0,321.0,17.840584810958873,50
18.0,0.0,2.0,0.0,12.834326873554172,52
12.0,0.0,1.0,0.0,5.843922447055976,125
15.0,1.0,1.0,0.0,9.475012908402412,210
12.0,1.0,1.0,0.0,6.570357159062891,250
7.0,1.0,1.0,41.0,0.8628606993431824,230
3.0,1.0,1.0,0.0,8.654015413859037,145
15.0,1.0,2.0,212.0,9.830975961851388,125
15.0,1.0,3.0,309.0,10.706167273253037,250
6.0,0.0,1.0,298.0,7.499717901169019,75
52.0,0.0,1.0,0.0,3.349279815762049,111
7.0,1.0,1.0,161.0,0.4424563441492102,200
19.0,1.0,1.0,0.0,3.2993568687717287,275
64.0,1.0,1.0,7.0,4.112143852083232,145
113.0,1.0,1.0,0.0,7.633122362636719,150
2.0,1.0,1.0,0.0,5.581652416619301,120
14.0,1.0,1.0,0.0,2.3901447557605664,225
20.0,1.0,2.0,0.0,4.651175103374172,184
16.0,1.0,1.0,0.0,9.268628880125487,120
6.0,1.0,2.0,171.0,8.480392728904977,370
26.0,1.0,1.0,7.0,1.9850970816025129,184
8.0,1.0,1.0,0.0,5.133653710814039,100
12.0,0.0,2.0,365.0,6.494567435337009,150
0.0,1.0,2.0,141.0,12.853350830168512,140
4.0,0.0,1.0,180.0,4.584966898028804,140
12.0,0.0,1.0,0.0,5.89740475606636,60
2.0,0.0,1.0,69.0,6.1844222840601235,95
15.0,1.0,1.0,0.0,11.042033091570122,100
6.0,0.0,1.0,66.0,9.475965581767909,62
4.0,0.0,1.0,331.0,5.481369717676167,58
82.0,0.0,2.0,353.0,20.13088347283766,75
43.0,0.0,1.0,0.0,5.904609874857788,75
22.0,1.0,3.0,349.0,12.786447634716527,86
18.0,0.0,1.0,13.0,12.450222284439066,65
21.0,0.0,3.0,0.0,7.777910703294692,42
72.0,0.0,1.0,176.0,9.88536604532249,47
8.0,0.0,1.0,0.0,1.4875190915410565,99
65.0,1.0,1.0,29.0,19.23802798178587,65
4.0,0.0,4.0,211.0,6.334817335650275,41
2.0,1.0,1.0,0.0,5.634189467086365,240
7.0,1.0,1.0,198.0,0.9833207960286978,487
11.0,1.0,2.0,0.0,3.497997902812423,375
19.0,1.0,1.0,0.0,3.871485283740363,160
28.0,0.0,1.0,0.0,3.6337441390283254,110
6.0,0.0,3.0,355.0,8.722233545156978,60
25.0,1.0,1.0,0.0,4.082142595045094,107
90.0,1.0,1.0,220.0,14.072368161647972,53
8.0,1.0,1.0,146.0,2.45820078743203,295
103.0,0.0,1.0,219.0,10.243302329020038,80
15.0,1.0,2.0,156.0,9.894040473759233,220
20.0,0.0,1.0,0.0,5.390587806059825,54
10.0,0.0,2.0,0.0,10.089919159936075,50
6.0,1.0,1.0,248.0,8.843181683854294,112
21.0,0.0,4.0,139.0,8.48921993499838,69
7.0,1.0,1.0,0.0,0.8107764654967861,70
28.0,1.0,3.0,248.0,2.943588204354236,100
81.0,0.0,1.0,162.0,9.538216544514238,40
20.0,0.0,1.0,0.0,4.57826740229395,95
11.0,1.0,1.0,1.0,3.314996791140742,170
21.0,0.0,1.0,0.0,9.621745400271665,75
182.0,0.0,1.0,0.0,13.768392911808359,24
45.0,1.0,1.0,27.0,6.623301342339309,165
52.0,1.0,1.0,0.0,3.5777144381799784,165
123.0,1.0,1.0,341.0,9.219862120105555,160
29.0,1.0,3.0,5.0,9.229878523309376,158
8.0,0.0,1.0,0.0,5.164494804126754,101
6.0,0.0,1.0,3.0,8.340699476806265,65
28.0,0.0,1.0,269.0,3.0373038918240907,50
43.0,0.0,1.0,0.0,5.941289420613419,80
68.0,1.0,2.0,346.0,2.4931949503791273,410
19.0,1.0,1.0,0.0,2.887400028512912,190
28.0,1.0,1.0,179.0,2.1921561288285236,400
21.0,0.0,1.0,7.0,7.737280673268653,69
23.0,1.0,1.0,328.0,4.394823597616498,285
28.0,1.0,2.0,0.0,3.2651086332689823,200
12.0,0.0,1.0,0.0,6.078352554304944,75
71.0,1.0,1.0,2.0,0.31263594743788875,359
24.0,1.0,2.0,219.0,10.951745346017601,115
37.0,0.0,1.0,157.0,12.938871490010682,42
84.0,0.0,1.0,109.0,11.746972847850296,70
7.0,0.0,1.0,68.0,0.653216086799217,105
6.0,1.0,2.0,300.0,9.016412400785875,215
7.0,0.0,1.0,16.0,0.652089110217651,180
7.0,1.0,1.0,139.0,0.8328339219252827,109
19.0,0.0,1.0,180.0,3.327451064088718,250
178.0,0.0,1.0,173.0,22.47818894223379,40
63.0,1.0,1.0,0.0,13.17451043111613,100
44.0,0.0,1.0,309.0,9.516061486899963,45
45.0,1.0,1.0,218.0,5.718179467087949,160
2.0,1.0,1.0,0.0,8.106103864649878,125
68.0,0.0,3.0,0.0,2.2589152557840992,65
3.0,1.0,2.0,362.0,8.598491370919799,200
164.0,1.0,1.0,0.0,19.677215696404755,150
49.0,0.0,1.0,40.0,6.477805885702391,75
2.0,1.0,2.0,235.0,6.406845913172592,180
30.0,1.0,1.0,27.0,10.207738177290894,85
12.0,0.0,1.0,264.0,6.080985076985184,70
25.0,2.0,1.0,15.0,3.945316108869577,45
14.0,1.0,1.0,311.0,1.8334661189748331,232
11.0,1.0,3.0,209.0,2.9295029759962,186
43.0,1.0,1.0,0.0,5.988267576334722,199
15.0,0.0,1.0,0.0,9.529070393738511,26
20.0,1.0,4.0,124.0,3.6473592935683796,129
4.0,1.0,1.0,89.0,6.551466568971279,237
76.0,1.0,1.0,0.0,16.398524142065362,62
30.0,1.0,3.0,0.0,10.61140863720034,160
19.0,1.0,1.0,8.0,3.505978364016376,210
2.0,0.0,1.0,279.0,5.387853657274055,75
6.0,0.0,1.0,75.0,8.472806639119172,47
16.0,1.0,3.0,0.0,10.023586076665017,150
3.0,1.0,1.0,362.0,7.286930408788075,249
61.0,0.0,1.0,83.0,22.068000967271775,120
41.0,0.0,2.0,207.0,15.087608723275709,75
47.0,1.0,1.0,174.0,10.20853589499853,86
25.0,0.0,1.0,360.0,4.276072759569509,99
33.0,0.0,2.0,257.0,8.807629630156828,150
18.0,0.0,1.0,0.0,13.174263098422244,46
30.0,0.0,1.0,0.0,11.560383762256102,50
18.0,1.0,1.0,0.0,12.888731911460447,100
2.0,0.0,2.0,167.0,8.561955067501085,69
18.0,1.0,1.0,5.0,12.898948629106783,35
21.0,0.0,1.0,0.0,10.440499806058815,33
19.0,1.0,1.0,4.0,3.6952288530884294,250
20.0,0.0,2.0,156.0,4.136332655043717,69
7.0,1.0,2.0,141.0,0.8652144221994599,135
64.0,1.0,3.0,0.0,3.8790766832854557,275
19.0,0.0,2.0,329.0,3.046365918924852,125
2.0,0.0,1.0,365.0,6.626148041918455,69
28.0,1.0,1.0,170.0,3.5072031967445443,299
21.0,0.0,1.0,87.0,9.76175011674185,62
43.0,1.0,1.0,0.0,6.160130080646063,300
8.0,0.0,3.0,270.0,4.47849336407693,100
23.0,0.0,2.0,0.0,4.043046242443021,125
1.0,0.0,1.0,0.0,1.7857461838632427,105
12.0,0.0,1.0,0.0,6.1999080475911885,50
28.0,1.0,1.0,339.0,2.099689906477018,117
4.0,1.0,1.0,3.0,6.259341049375726,149
6.0,1.0,1.0,0.0,7.892368741226249,200
12.0,1.0,1.0,0.0,5.983774961723021,150
22.0,1.0,3.0,0.0,12.84198816197198,92
5.0,0.0,2.0,0.0,1.3391600469943827,40
6.0,0.0,1.0,0.0,7.749291014463201,45
6.0,0.0,2.0,57.0,7.771453805390181,50
2.0,0.0,2.0,73.0,7.392070299788059,45
8.0,1.0,1.0,334.0,1.809036805147162,190
15.0,1.0,4.0,78.0,10.379631761634181,100
56.0,0.0,1.0,0.0,4.878868380828838,75
7.0,0.0,1.0,0.0,0.5485861014054255,100
2.0,0.0,2.0,13.0,5.527543120714379,81
6.0,0.0,1.0,325.0,8.224710801780073,40
60.0,0.0,1.0,0.0,5.257595370578901,35
28.0,1.0,1.0,309.0,3.8676274538552384,1200
27.0,0.0,1.0,266.0,4.30529722338108,100
12.0,1.0,1.0,0.0,4.738396288306119,300
87.0,0.0,1.0,0.0,10.822598542439437,40
53.0,0.0,1.0,0.0,4.284842685247716,64
1.0,0.0,2.0,2.0,1.739187502839517,99
2.0,0.0,1.0,2.0,8.251952930106224,65
28.0,1.0,1.0,151.0,1.7923813101803836,235
30.0,1.0,1.0,171.0,10.71835568934552,75
12.0,1.0,1.0,0.0,5.513575777604689,225
21.0,0.0,1.0,176.0,9.518578845310387,90
12.0,0.0,2.0,11.0,4.901739234137063,65
12.0,1.0,1.0,0.0,6.159416824437457,80
14.0,1.0,1.0,339.0,2.4473842229748546,316
6.0,1.0,1.0,242.0,9.9183934069984,135
19.0,1.0,1.0,0.0,3.165632660201509,140
108.0,1.0,1.0,245.0,35.06537614881391,299
21.0,0.0,1.0,0.0,7.851490895302429,55
46.0,0.0,4.0,179.0,18.79537752254225,100
7.0,1.0,1.0,166.0,1.2496952966320656,273
12.0,0.0,1.0,0.0,6.698592496881595,115
32.0,1.0,1.0,0.0,6.673928896728318,103
19.0,1.0,1.0,164.0,3.256696536242797,140
31.0,0.0,1.0,44.0,8.072049237829077,40
2.0,1.0,2.0,266.0,6.27193742141957,250
102.0,0.0,1.0,38.0,5.123578489649557,75
126.0,1.0,3.0,88.0,8.0846755871177,100
16.0,0.0,1.0,0.0,9.106432937552968,42
30.0,1.0,1.0,0.0,9.419932176344705,95
